"","my_timestamp","my_date","camp","my_time","time_decimal","delta_et_value_hydrogen","delta_et_se_hydrogen","slope_estimate_hydrogen","r.squared_hydrogen","F_test_p.value_hydrogen","delta_et_value_oxygen","delta_et_se_oxygen","slope_estimate_oxygen","r.squared_oxygen","F_test_p.value_oxygen","air_sample_size","air_water_mean","air_water_sd","air_hydrogen_mean","air_hydrogen_sd","air_oxygen_mean","air_oxygen_sd","my_timestamp_hourly","Rn","Tair","RH","specific_humidity","vpd","wind_speed","max_wind_speed","ET","P_mm","south_5"
"36",2016-06-27 14:00:00,2016-06-27,"Campaign_2","14:00",14,-58.7201835590406,8.46609393970496,-1084.75111288922,0.155135297292331,5.02718589077608e-05,-12.2382633517519,3.08482603771226,-65.3187746907433,0.00498966864927322,0.484947058040416,100,30.2085491409622,0.284748312342617,-94.6321009796267,0.862923586663868,-14.4007155629877,0.289734173855331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2016-06-27 15:00:00,2016-06-27,"Campaign_2","15:00",15,-99.0542587094355,10.1064938834708,95.5413696372026,0.00102132997672491,0.75474326832699,-0.662222080405083,5.18950433595309,-405.602477694605,0.0653191828105477,0.0110869896395491,98,30.1763602587603,0.152239708408002,-95.8880789255553,0.500907837399746,-14.1036283533619,0.265906914982889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2016-06-27 16:00:00,2016-06-27,"Campaign_2","16:00",16,-79.6315221989629,5.30797986927947,-491.39983405613,0.0903007457859277,0.0027836812774061,-12.4798994130658,2.95370784916474,-41.5352764295127,0.00228500763825187,0.641963378574516,97,30.1504113211005,0.254976748771827,-95.9309544400248,0.458300493922341,-13.8575991533944,0.243519792742611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2016-06-27 17:00:00,2016-06-27,"Campaign_2","17:00",17,-94.878216668715,5.37132465623703,-38.1888520725125,0.000512408861601371,0.80858428011526,-22.0198069605687,3.25701017354947,242.005551457874,0.05302489440292,0.0125007498886446,117,29.2833279283103,0.211610588137615,-96.1824000916025,0.416671171369482,-13.7551011281227,0.259567663505038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2016-06-27 18:00:00,2016-06-27,"Campaign_2","18:00",18,-103.005911837168,5.16032924076453,211.875120539711,0.0151151558379333,0.153885862665624,-18.0604433335556,2.68451597814939,128.396991264837,0.0204008461810776,0.0971501933302535,136,28.6335099622018,0.219722654426747,-95.6059286561465,0.461387164024382,-13.5760301875796,0.240670364863306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2016-06-28 11:00:00,2016-06-28,"Campaign_2","11:00",11,-82.0040427337869,2.42780657238281,-54.7105526385063,0.00779772473450126,0.484245940599299,-13.5915804909806,0.897193044721372,14.0399635160056,0.00377547011642723,0.626802647589436,65,32.0882594973544,1.17325043097822,-83.7112631797699,0.698105661583251,-13.1534691647479,0.25746278885534,2016-06-28 11:00:00,530.952,31.269205,57.860833335,0.0168459066647193,1918.22833139907,2.3511668019029,6.47978364185012,0.452383761352495,0,0.24394375
"42",2016-06-28 12:00:00,2016-06-28,"Campaign_2","12:00",12,-46.9054296743275,3.46879278449104,-1126.927825485,0.515886493385308,1.94101003595687e-17,-19.0972410217608,2.0134889409095,201.553699561207,0.0918755375846114,0.00195671409355467,102,31.4822931013087,0.481619654304275,-82.7093805671924,0.766883859711166,-12.6936199573338,0.325013500626813,2016-06-28 12:00:00,661.539,32.061495,50.38666667,0.015338459300872,2361.5210596693,2.66120606353516,7.9342510373967,0.433753306911526,0,0.24235
"43",2016-06-28 13:00:00,2016-06-28,"Campaign_2","13:00",13,-81.4432319538906,1.4048447256137,-13.7040283068472,0.00090550539450874,0.751703985247908,-16.1282995759719,1.10775369231076,120.278404477707,0.100952311146551,0.000605200322861192,113,30.7898814109642,0.847790072791974,-81.8886499626497,0.409025757132779,-12.2189259071793,0.339998856701857,2016-06-28 13:00:00,568.4469,32.39508,47.4725,0.0147294997877297,2547.47121346888,3.0322096577501,8.91906744998627,0.419386628330826,0,0.23926875
"44",2016-06-28 14:00:00,2016-06-28,"Campaign_2","14:00",14,-74.6310145917779,2.52045481974464,-231.688266416245,0.0533300710467651,0.00138831328921719,-14.2150439634185,0.752395428407242,61.696836484939,0.0429053754986656,0.00423851939988938,189,28.3468920593997,0.695841696946083,-82.8092125041485,0.865221479176828,-12.0372515911691,0.256871768598487,2016-06-28 14:00:00,690.69715,32.99457,46.655,0.0149889862518572,2675.05904861474,3.74284215806178,8.44577838405895,0.359808136356043,0,0.23735625
"45",2016-06-28 15:00:00,2016-06-28,"Campaign_2","15:00",15,-80.7987356596214,7.56252346256174,-14.1760893178389,2.13693955554209e-05,0.945025662283272,-12.5401609092681,2.11735229927705,25.3605898563473,0.000871717593348877,0.65957334934902,225,27.1593078494902,0.305505281484135,-81.3207621149786,1.27168547898283,-11.6062715599804,0.356197473999227,2016-06-28 15:00:00,566.6625,32.977745,44.523333335,0.0142945933113568,2779.15389446895,3.80965891296908,8.99206041164397,0.426050189753018,0,0.23416875
