DATE                      TIME                      DAYS_SINCE_JAN            CAVITY_TEMP               CAVITY_PRESSURE           DAS_TEMP_(C)              ETALON_TEMP               OUTLET_PROPORTIONAL_VALVE SOLENOID_VALVES           SPECTRUMID                CLOCK_DRIFT               TIME_DELAY                BASELINE                  H2O_SPLINE_AMP            H2O                       SPLINEMAX                 D_1816                    D_1816_AVE1               D_1816_AVE2               D_DH                      D_DH_AVE1                 GALPEAK77                 GALPEAK79                 D_DH_AVE2                 CM_ADJUST                 WLM_OFFSET                BASELINE_SLOPE            CM_SHIFT_AVE              H2O_Y_EFF                 GALPEAK82                 PZT_CENTER                PZT_SD                    STDV_RESIDUALS            PZT_FILTERED              WLM_SETPOINT_FILTERED     BAD_RINGDOWNS_FILTERED    SPARSE_FILTERED           TOTAL_FILTERED            ENGINE_FILE_NUMBER        RAW_1816                  RAW_DH                    FINECURRENT_MEAN          LASER1_TEMP_OFFSET        WARM_BOX_TEMPERATURE     
12/20/16                  22:06:39.5                3.5492129064E+2           7.9999877930E+1           3.5003728490E+1           2.6625000000E+1           4.5207275390E+1           4.0301600000E+4           0.0000000000E+0           1.2000000000E+2           -9.1399996891E-1          5.0747070000E+0           8.7795757014E+2           3.4520964721E-1           5.4229513691E+3           7.1865244754E+2           -1.9258862594E+0          -2.1331486343E+0          -2.7146962488E+0          -1.5453860101E+2          -1.5894820783E+2          2.0386793758E+1           1.6275179535E+0           -1.5352143384E+2          -1.4000000000E-5          -1.9190000000E-2          1.1860000000E+0           -1.4254710405E-5          9.8893327541E-1           -1.7566899612E+0          4.6615573620E+4           4.8209334764E+1           1.5398910618E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           7.0000000000E+0           7.0000000000E+0           2.1500000000E+2           2.8368085057E-2           -2.4444221504E-3          -5.0551449704E+3          -6.0000002384E-1          4.5000933840E+1          
12/20/16                  22:06:46.4                3.5492137060E+2           7.9999877930E+1           3.5007442470E+1           2.6625000000E+1           4.5207275390E+1           4.0302200000E+4           0.0000000000E+0           1.2000000000E+2           -9.1399997938E-1          6.9174800000E+0           8.7935038727E+2           3.4714156088E-1           5.4109997753E+3           7.1706861586E+2           -9.8231098381E-2          -1.3003383346E+0          -2.4444407913E+0          -1.6293011065E+2          -1.6057784128E+2          2.2775527505E+1           -1.2509810998E-1          -1.5449325885E+2          -3.5000000000E-5          -1.9200000000E-2          1.1860000000E+0           -3.4738770205E-5          9.8014828326E-1           -2.1092209750E+0          4.6615573620E+4           4.8209334764E+1           1.7938815862E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           6.0000000000E+0           6.0000000000E+0           2.1600000000E+2           3.1761991812E-2           -2.9414492956E-3          -5.3298032544E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:06:51.4                3.5492142923E+2           7.9999877930E+1           3.5003728490E+1           2.6625000000E+1           4.5208770750E+1           4.0301400000E+4           0.0000000000E+0           1.2000000000E+2           -9.1399997938E-1          5.0605470000E+0           8.7918658638E+2           3.4572088196E-1           5.4156621857E+3           7.1768648101E+2           -9.3133427461E-1          -1.1760388909E+0          -2.3266017338E+0          -1.7438406277E+2          -1.6522848293E+2          2.1684876725E+1           -2.1481919317E+0          -1.5604233260E+2          -2.0000000000E-6          -1.9200000000E-2          1.1860000000E+0           -2.2770121741E-6          9.8573846926E-1           -2.5979935249E+0          4.6615573620E+4           4.8209334764E+1           1.7813870809E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           7.0000000000E+0           7.0000000000E+0           2.1600000000E+2           3.0214971716E-2           -3.6199560584E-3          -5.1744534712E+3          -6.0000002384E-1          4.4998931880E+1          
12/20/16                  22:06:56.5                3.5492148795E+2           7.9999877930E+1           3.5007442470E+1           2.6625000000E+1           4.5207702640E+1           4.0300200000E+4           0.0000000000E+0           1.2000000000E+2           -9.1399997938E-1          5.0903320000E+0           8.7779922275E+2           3.4499681013E-1           5.4309505994E+3           7.1971250986E+2           -2.3419354450E+0          -1.5691889890E+0          -2.3277976680E+0          -1.4476181383E+2          -1.5832695043E+2          1.9860675249E+1           -4.6508554623E-1          -1.5516252226E+2          2.3000000000E-5           -1.9200000000E-2          1.1860000000E+0           2.2604701229E-5           9.9130359264E-1           -1.3424937000E+0          4.6615573620E+4           4.8209334764E+1           1.9980759177E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           2.2000000000E+1           2.2000000000E+1           2.1600000000E+2           2.7595289754E-2           -1.8653193902E-3          -4.6265494830E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:07:01.6                3.5492154664E+2           7.9999877930E+1           3.5014869690E+1           2.6637500000E+1           4.5208343510E+1           4.0309000000E+4           0.0000000000E+0           1.2000000000E+2           -9.1399997938E-1          5.0610350000E+0           8.7553234758E+2           3.4180556875E-1           5.4505548751E+3           7.2231047907E+2           -4.8291278493E+0          -2.6681286313E+0          -2.5228021696E+0          -1.3000587742E+2          -1.4877979290E+2          1.6596175014E+1           7.9042404926E-1           -1.5320130218E+2          -1.0000000000E-5          -1.9200000000E-2          1.1860000000E+0           -9.8285370050E-6          1.0060346863E+0           -7.1604267279E-1          4.6615573620E+4           4.8209334764E+1           1.4222629671E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           8.0000000000E+0           8.0000000000E+0           2.1600000000E+2           2.2976511480E-2           -9.9132255939E-4          -4.6502525849E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:07:06.7                3.5492160546E+2           7.9997802730E+1           3.5007442470E+1           2.6625000000E+1           4.5208770750E+1           4.0307000000E+4           0.0000000000E+0           1.2000000000E+2           -9.1399997938E-1          5.0756840000E+0           8.7956794821E+2           3.4651884142E-1           5.4185094914E+3           7.1806380750E+2           -2.4704652832E-1          -1.8507933588E+0          -2.3450271727E+0          -1.9311799534E+2          -1.6374796632E+2          2.2608521928E+1           -2.5738938053E+0          -1.5631947087E+2          2.0000000000E-6           -1.9200000000E-2          1.1860000000E+0           1.9211918667E-6           9.8373020052E-1           -3.3962205138E+0          4.6615573620E+4           4.8209334764E+1           1.9438986513E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           7.0000000000E+0           7.0000000000E+0           2.1600000000E+2           3.1485394044E-2           -4.7296918161E-3          -5.0685568685E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:07:11.8                3.5492166444E+2           7.9999462890E+1           3.5003727720E+1           2.6625000000E+1           4.5207360840E+1           4.0302600000E+4           0.0000000000E+0           1.2000000000E+2           -9.1399998986E-1          5.1049800000E+0           8.7499101419E+2           3.4261342544E-1           5.4530593463E+3           7.2264237296E+2           -4.9125394924E+0          -2.8862019724E+0          -2.5460772904E+0          -1.1924665004E+2          -1.4869869568E+2          1.6491813928E+1           2.3578171148E+0           -1.5341646825E+2          -1.6000000000E-5          -1.9200000000E-2          1.1860000000E+0           -1.6497529274E-5          1.0038509030E+0           -2.5581532953E-1          4.6615573620E+4           4.8209334764E+1           1.5069550670E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.0000000000E+1           1.0000000000E+1           2.1700000000E+2           2.2821542916E-2           -3.5399990244E-4          -4.8238446746E+3          -6.0000002384E-1          4.5000616460E+1          
12/20/16                  22:07:16.8                3.5492172301E+2           7.9998217770E+1           3.5007442470E+1           2.6625000000E+1           4.5207531740E+1           4.0310200000E+4           0.0000000000E+0           1.2000000000E+2           -9.1399998986E-1          5.0610360000E+0           8.7673234493E+2           3.4246276096E-1           5.4335089340E+3           7.2005154175E+2           -3.1394956891E+0          -2.9714780035E+0          -2.5922572304E+0          -1.5969034214E+2          -1.5239923748E+2          1.8803673619E+1           -9.3374577401E-1          -1.5390470239E+2          -3.2000000000E-5          -1.9200000000E-2          1.1860000000E+0           -3.2285290751E-5          1.0002399943E+0           -1.9798803206E+0          4.6615573620E+4           4.8209334764E+1           2.1722762749E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           7.0000000000E+0           7.0000000000E+0           2.1700000000E+2           2.6114343944E-2           -2.7496369438E-3          -4.6015627770E+3          -6.0000002384E-1          4.5001092530E+1          
12/20/16                  22:07:21.9                3.5492178177E+2           8.0000299070E+1           3.5007441710E+1           2.6625000000E+1           4.5207147220E+1           4.0303600000E+4           0.0000000000E+0           1.2000000000E+2           -9.1399998986E-1          5.0693350000E+0           8.7757106626E+2           3.4343047867E-1           5.4219730572E+3           7.1852280111E+2           -2.1529655921E+0          -2.6953734056E+0          -2.5579787467E+0          -1.4947616235E+2          -1.5141321152E+2          2.0080197161E+1           6.4067072812E-2           -1.5355913779E+2          -3.0000000000E-6          -1.9200000000E-2          1.1860000000E+0           -3.4684014465E-6          9.9459516293E-1           -1.5409003374E+0          4.6615573620E+4           4.8209334764E+1           1.6881700811E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.1000000000E+1           1.1000000000E+1           2.1700000000E+2           2.7946499582E-2           -2.1445392339E-3          -4.8603323486E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:07:27.0                3.5492184062E+2           8.0002398680E+1           3.5007442470E+1           2.6625000000E+1           4.5208428960E+1           4.0311200000E+4           0.0000000000E+0           1.2000000000E+2           -9.1399998986E-1          5.0966800000E+0           8.7721622768E+2           3.4274818184E-1           5.4306017426E+3           7.1966627917E+2           -3.0999730725E+0          -2.8320140582E+0          -2.6003398836E+0          -1.5134696434E+2          -1.5139083864E+2          1.8846504146E+1           -1.1836649217E-1          -1.5338623897E+2          -9.0000000000E-6          -1.9200000000E-2          1.1860000000E+0           -8.7875380246E-6          9.9867594822E-1           -1.6231323451E+0          4.6615573620E+4           4.8209334764E+1           1.9792420555E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.4000000000E+1           1.4000000000E+1           2.1700000000E+2           2.6187838296E-2           -2.2553958578E-3          -5.0049940916E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:07:32.1                3.5492189939E+2           8.0004058840E+1           3.5007442470E+1           2.6625000000E+1           4.5208770750E+1           4.0311000000E+4           0.0000000000E+0           1.2000000000E+2           -9.1399998986E-1          5.0761720000E+0           8.7536273995E+2           3.4060837612E-1           5.4447145052E+3           7.2153651010E+2           -5.2603298263E+0          -3.6512810779E+0          -2.8079501170E+0          -1.1797460459E+2          -1.4011684420E+2          1.6000876003E+1           2.6905472334E+0           -1.5062238728E+2          -4.4000000000E-5          -1.9200000000E-2          1.1860000000E+0           -4.4036958362E-5          1.0088393520E+0           -2.0102906585E-1          4.6615573620E+4           4.8209334764E+1           2.1135095162E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.2000000000E+1           1.2000000000E+1           2.1700000000E+2           2.2176114138E-2           -2.7861246526E-4          -4.6873131462E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:07:37.1                3.5492195832E+2           8.0005096440E+1           3.5016726490E+1           2.6625000000E+1           4.5207550050E+1           4.0316000000E+4           0.0000000000E+0           1.2000000000E+2           -9.2100011534E-1          5.0761720000E+0           8.7664889295E+2           3.4286479536E-1           5.4320225115E+3           7.1985456023E+2           -3.7561524401E+0          -3.6867309567E+0          -2.8821555217E+0          -1.3825460912E+2          -1.3948734911E+2          1.7974366107E+1           -7.7852982259E-2          -1.4965449682E+2          -2.0000000000E-5          -1.9210000000E-2          1.1860000000E+0           -1.9624388134E-5          9.9858618529E-1           -1.0652863359E+0          4.6615573620E+4           4.8842153887E+1           1.9233614864E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           5.0000000000E+0           5.0000000000E+0           2.1800000000E+2           2.4969441190E-2           -1.4798632873E-3          -4.7281005917E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:07:44.1                3.5492203830E+2           8.0001983640E+1           3.4988872530E+1           2.6625000000E+1           4.5207238770E+1           4.0309200000E+4           0.0000000000E+0           1.2000000000E+2           -9.2100011534E-1          6.9169920000E+0           8.7755048710E+2           3.4494106238E-1           5.4250931715E+3           7.1893628035E+2           -2.2206649963E+0          -3.0866666353E+0          -2.8138192173E+0          -1.5626051851E+2          -1.4635264766E+2          2.0001296617E+1           3.8584594836E-1           -1.5033694214E+2          -2.7000000000E-5          -1.9220000000E-2          1.1860000000E+0           -2.7111949055E-5          9.9026277354E-1           -1.8307216610E+0          4.6615573620E+4           4.8842153887E+1           1.9373492702E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.3000000000E+1           1.3000000000E+1           2.1900000000E+2           2.7820680586E-2           -2.5464310413E-3          -5.4523727811E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:07:49.1                3.5492209692E+2           8.0001983640E+1           3.5003728490E+1           2.6625000000E+1           4.5207446290E+1           4.0303800000E+4           0.0000000000E+0           1.2000000000E+2           -9.2100011534E-1          5.0595700000E+0           8.7788787565E+2           3.4530792612E-1           5.4210126868E+3           7.1839553231E+2           -1.6699498874E+0          -2.6094490360E+0          -2.7247372592E+0          -1.5121417583E+2          -1.4799024163E+2          2.0720942579E+1           3.3708502869E+0           -1.5040525911E+2          -2.5000000000E-5          -1.9220000000E-2          1.1860000000E+0           -2.4619525081E-5          9.8820617150E-1           -1.6145853374E+0          4.6615573620E+4           4.8842153887E+1           2.0977831051E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           7.0000000000E+0           7.0000000000E+0           2.1900000000E+2           2.8843362252E-2           -2.2474879990E-3          -4.6855494830E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:07:54.2                3.5492215592E+2           8.0001983640E+1           3.5007442470E+1           2.6625000000E+1           4.5207659910E+1           4.0303000000E+4           0.0000000000E+0           1.2000000000E+2           -9.2100011534E-1          5.0991220000E+0           8.7790511123E+2           3.4452908881E-1           5.4199672873E+3           7.1825699540E+2           -1.5225248893E+0          -2.2417786609E+0          -2.6305622510E+0          -1.5692153742E+2          -1.5101140266E+2          2.0913582064E+1           4.8361260358E-1           -1.5091571016E+2          -2.0000000000E-5          -1.9220000000E-2          1.1860000000E+0           -2.0413982889E-5          9.9054599538E-1           -1.8570999393E+0          4.6615573620E+4           4.8842153887E+1           2.4951407789E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.4000000000E+1           1.4000000000E+1           2.1900000000E+2           2.9117129660E-2           -2.5855647090E-3          -5.2007444609E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:07:59.3                3.5492221453E+2           7.9998638920E+1           3.5011155700E+1           2.6625000000E+1           4.5207214360E+1           4.0303600000E+4           0.0000000000E+0           1.2000000000E+2           -9.2100011534E-1          5.0751950000E+0           8.7693899290E+2           3.4319484140E-1           5.4236345327E+3           7.1874298075E+2           -2.2753400912E+0          -2.2530820879E+0          -2.6029039981E+0          -1.4866517192E+2          -1.5022119653E+2          1.9922995004E+1           1.7550252647E+0           -1.5074047910E+2          -1.8000000000E-5          -1.9220000000E-2          1.1860000000E+0           -1.8460669288E-5          9.9572568346E-1           -1.5068494597E+0          4.6615573620E+4           4.8842153887E+1           1.5099195608E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           7.0000000000E+0           7.0000000000E+0           2.1900000000E+2           2.7719220275E-2           -2.0965066790E-3          -5.0006765140E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:08:04.4                3.5492227330E+2           7.9999186200E+1           3.5001252490E+1           2.6625000000E+1           4.5207499190E+1           4.0312666670E+4           0.0000000000E+0           1.2000000000E+2           -9.2100011534E-1          5.0678710000E+0           8.7750829444E+2           3.4329191188E-1           5.4201107029E+3           7.1827600092E+2           -2.1343678862E+0          -2.2130308416E+0          -2.5663359183E+0          -1.5414519066E+2          -1.5154505545E+2          2.0098154046E+1           -7.5763284415E-2          -1.5100620838E+2          -2.4000000000E-5          -1.9220000000E-2          1.1860000000E+0           -2.4039725475E-5          9.9466347826E-1           -1.7390220854E+0          4.6615573620E+4           4.8842153887E+1           1.7672133594E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.0000000000E+1           1.0000000000E+1           2.1900000000E+2           2.7981102000E-2           -2.4211056518E-3          -4.5781964549E+3          -6.0000002384E-1          4.5000986740E+1          
12/20/16                  22:08:09.5                3.5492233235E+2           7.9998217770E+1           3.5007441710E+1           2.6625000000E+1           4.5207702640E+1           4.0300800000E+4           0.0000000000E+0           1.2000000000E+2           -9.2100011534E-1          5.0981440000E+0           8.7720485030E+2           3.4262156312E-1           5.4217049361E+3           7.1848726955E+2           -2.3741818878E+0          -2.2675752642E+0          -2.5512711275E+0          -1.4968903670E+2          -1.5091685307E+2          1.9784102222E+1           -2.3067612394E+0          -1.5090294271E+2          -3.0000000000E-6          -1.9230000000E-2          1.1860000000E+0           -2.8268354674E-6          9.9722601468E-1           -1.5498832941E+0          4.6615573620E+4           4.8842153887E+1           1.9899421810E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.2000000000E+1           1.2000000000E+1           2.2000000000E+2           2.7535772811E-2           -2.1571478853E-3          -4.9328698225E+3          -6.0000002384E-1          4.5000616460E+1          
12/20/16                  22:08:14.5                3.5492239101E+2           7.9997802730E+1           3.5011155700E+1           2.6625000000E+1           4.5207019040E+1           4.0299400000E+4           0.0000000000E+0           1.2000000000E+2           -9.2100011534E-1          5.0688480000E+0           8.7801111473E+2           3.4490572840E-1           5.4150633093E+3           7.1760711759E+2           -1.6477543759E+0          -2.0587170028E+0          -2.4808730243E+0          -1.4832277710E+2          -1.5004273894E+2          2.0727939534E+1           3.7071024570E+0           -1.5070190740E+2          -1.5000000000E-5          -1.9230000000E-2          1.1860000000E+0           -1.4740659324E-5          9.8828241479E-1           -1.4898865958E+0          4.6615573620E+4           4.8842153887E+1           1.5090714633E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           8.0000000000E+0           8.0000000000E+0           2.2000000000E+2           2.8884802041E-2           -2.0761870379E-3          -5.0826203840E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:08:19.6                3.5492244987E+2           7.9999462890E+1           3.5007442470E+1           2.6625000000E+1           4.5207531740E+1           4.0300400000E+4           0.0000000000E+0           1.2000000000E+2           -9.2100011534E-1          5.0830080000E+0           8.7613903525E+2           3.4048886477E-1           5.4313128014E+3           7.1976050907E+2           -3.8740777710E+0          -2.6718668997E+0          -2.5897801876E+0          -1.4484654991E+2          -1.4828769233E+2          1.7814442542E+1           5.3012576750E-1           -1.5024419264E+2          -4.0000000000E-6          -1.9230000000E-2          1.1860000000E+0           -3.5409968120E-6          1.0064061961E+0           -1.3461971609E+0          4.6615573620E+4           4.8842153887E+1           2.7085155906E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           9.0000000000E+0           9.0000000000E+0           2.2000000000E+2           2.4750513980E-2           -1.8703404034E-3          -4.7866218612E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:08:24.7                3.5492250879E+2           7.9999877930E+1           3.5014869690E+1           2.6625000000E+1           4.5207019040E+1           4.0303800000E+4           0.0000000000E+0           1.2000000000E+2           -9.2100011534E-1          5.0981440000E+0           8.7711936464E+2           3.4388985260E-1           5.4299508907E+3           7.1958002792E+2           -2.9335763331E+0          -2.7603094003E+0          -2.6166753222E+0          -1.5084548741E+2          -1.4915207765E+2          1.9066579430E+1           3.2098890768E-1           -1.5029123187E+2          0.0000000000E+0           -1.9230000000E-2          1.1860000000E+0           2.6046788887E-7           9.9474723569E-1           -1.6015602868E+0          4.6615573620E+4           4.8842153887E+1           1.7621678872E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.0000000000E+1           1.0000000000E+1           2.2000000000E+2           2.6496815768E-2           -2.2256875186E-3          -4.9698212703E+3          -6.0000002384E-1          4.4999237060E+1          
12/20/16                  22:08:29.8                3.5492256748E+2           7.9999877930E+1           3.5019821170E+1           2.6625000000E+1           4.5207132980E+1           4.0309333330E+4           0.0000000000E+0           1.2000000000E+2           -9.2100011534E-1          5.0747070000E+0           8.7694005039E+2           3.4321749706E-1           5.4306241389E+3           7.1966924713E+2           -2.8714341527E+0          -2.7977708223E+0          -2.6365369790E+0          -1.4732161156E+2          -1.4853500664E+2          1.9151960778E+1           2.8931145129E-1           -1.5005971259E+2          -4.7000000000E-5          -1.9230000000E-2          1.1860000000E+0           -4.7203908350E-5          9.9711868400E-1           -1.4515369934E+0          4.6615573620E+4           4.8842153887E+1           2.0370972984E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           6.0000000000E+0           6.0000000000E+0           2.2000000000E+2           2.6612170597E-2           -2.0169501465E-3          -4.9690398818E+3          -6.0000002384E-1          4.5000478110E+1          
12/20/16                  22:08:34.9                3.5492262642E+2           8.0001562500E+1           3.5007442470E+1           2.6625000000E+1           4.5207128910E+1           4.0303800000E+4           0.0000000000E+0           1.2000000000E+2           -9.2800005223E-1          5.0761720000E+0           8.7573030160E+2           3.4200493708E-1           5.4403937739E+3           7.2096392445E+2           -4.0268282707E+0          -3.2132448991E+0          -2.7453446927E+0          -1.2908188308E+2          -1.4195901741E+2          1.7639499495E+1           -6.7321947985E-1          -1.4841793458E+2          -4.0000000000E-6          -1.9240000000E-2          1.1860000000E+0           -3.5196853957E-6          1.0032225423E+0           -6.7521467108E-1          4.6615573620E+4           4.9355521290E+1           2.0477418897E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           9.0000000000E+0           9.0000000000E+0           2.2100000000E+2           2.4466549430E-2           -9.3654432377E-4          -4.6076272189E+3          -6.0000002384E-1          4.5000006100E+1          
12/20/16                  22:08:41.8                3.5492270646E+2           8.0001983640E+1           3.5007442470E+1           2.6625000000E+1           4.5206787110E+1           4.0316400000E+4           0.0000000000E+0           1.2000000000E+2           -9.2800001032E-1          6.9018560000E+0           8.7606121587E+2           3.4146166611E-1           5.4399579902E+3           7.2090617416E+2           -4.1282470181E+0          -3.5879294730E+0          -2.8883071898E+0          -1.3947085530E+2          -1.4094013894E+2          1.7502347396E+1           -1.1204129897E+0          -1.4749299811E+2          -7.0000000000E-6          -1.9240000000E-2          1.1860000000E+0           -6.5480701252E-6          1.0049551711E+0           -1.1188057271E+0          4.6615573620E+4           4.9355521290E+1           1.5035658924E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           8.0000000000E+0           8.0000000000E+0           2.2200000000E+2           2.4278259812E-2           -1.5519436054E-3          -5.6506094675E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:08:46.9                3.5492276520E+2           8.0001983640E+1           3.5007442470E+1           2.6625000000E+1           4.5208081050E+1           4.0315200000E+4           0.0000000000E+0           1.2000000000E+2           -9.2800001032E-1          5.0913080000E+0           8.7880612149E+2           3.4578979284E-1           5.4236790882E+3           7.1874888526E+2           -2.1745746273E+0          -3.1112086411E+0          -2.8326200574E+0          -1.7546349020E+2          -1.5258477354E+2          2.0057630627E+1           -2.6922113272E+0          -1.4967532323E+2          -3.7000000000E-5          -1.9240000000E-2          1.1860000000E+0           -3.7327029404E-5          9.8718487593E-1           -2.6478221172E+0          4.6615573620E+4           4.9355521290E+1           1.8702355050E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           7.0000000000E+0           7.0000000000E+0           2.2200000000E+2           2.7906311979E-2           -3.6839321375E-3          -4.7220398818E+3          -6.0000002384E-1          4.5000775150E+1          
12/20/16                  22:08:51.9                3.5492282379E+2           8.0001983640E+1           3.5014869690E+1           2.6625000000E+1           4.5207763670E+1           4.0315800000E+4           0.0000000000E+0           1.2000000000E+2           -9.2800001032E-1          5.0747070000E+0           8.7638404445E+2           3.4290988234E-1           5.4367656692E+3           7.2048312605E+2           -3.6595078431E+0          -3.2958241195E+0          -2.8969785070E+0          -1.3351224575E+2          -1.4616294431E+2          1.8119214578E+1           -4.5854737277E-1          -1.4841731625E+2          -5.0000000000E-6          -1.9240000000E-2          1.1860000000E+0           -4.6349695949E-6          9.9943322666E-1           -8.6383434672E-1          4.6615573620E+4           4.9355521290E+1           1.9605080914E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.6000000000E+1           1.6000000000E+1           2.2200000000E+2           2.5148700814E-2           -1.1989654101E-3          -4.6268168390E+3          -6.0000002384E-1          4.5001727290E+1          
12/20/16                  22:08:57.0                3.5492288263E+2           8.0001983640E+1           3.5007442470E+1           2.6625000000E+1           4.5207189940E+1           4.0320000000E+4           0.0000000000E+0           1.2000000000E+2           -9.2800001032E-1          5.0610360000E+0           8.8002089477E+2           3.4722752283E-1           5.4084362870E+3           7.1672890100E+2           5.2479892374E-1           -2.0057502388E+0          -2.6296030095E+0          -1.8781883324E+2          -1.6022849688E+2          2.3593915391E+1           -6.4254589930E-1          -1.5149612556E+2          -3.4000000000E-5          -1.9240000000E-2          1.1860000000E+0           -3.3782420195E-5          9.7933781955E-1           -3.1648931466E+0          4.6615573620E+4           4.9355521290E+1           2.0533963744E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.0000000000E+1           1.0000000000E+1           2.2200000000E+2           3.2918883777E-2           -4.4157465148E-3          -4.9611742984E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:09:02.1                3.5492294146E+2           8.0001983640E+1           3.4982682550E+1           2.6625000000E+1           4.5206848140E+1           4.0313333330E+4           0.0000000000E+0           1.2000000000E+2           -9.2800001032E-1          5.0981440000E+0           8.7695371843E+2           3.4356235081E-1           5.4275996222E+3           7.1926843655E+2           -2.9017862219E+0          -2.3082817308E+0          -2.6508688288E+0          -1.4270073050E+2          -1.5431054112E+2          1.9100843418E+1           -6.2058379608E-1          -1.5080893666E+2          -2.9000000000E-5          -1.9240000000E-2          1.1860000000E+0           -2.8878829574E-5          9.9533898160E-1           -1.2538390784E+0          4.6615573620E+4           4.9355521290E+1           1.5111878309E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.6000000000E+1           1.6000000000E+1           2.2200000000E+2           2.6555931620E-2           -1.7432143754E-3          -4.9168714919E+3          -6.0000002384E-1          4.5000457760E+1          
12/20/16                  22:09:07.2                3.5492300037E+2           7.9999475100E+1           3.5000014500E+1           2.6625000000E+1           4.5207360840E+1           4.0303400000E+4           0.0000000000E+0           1.2000000000E+2           -9.2800002079E-1          5.0761720000E+0           8.7725232663E+2           3.4373703507E-1           5.4272064911E+3           7.1921633860E+2           -2.4712121866E+0          -2.3633386296E+0          -2.6368157585E+0          -1.5663677715E+2          -1.5509661479E+2          1.9674452702E+1           -3.2817060757E-1          -1.5126480097E+2          -6.1000000000E-5          -1.9250000000E-2          1.1860000000E+0           -6.1376966800E-5          9.9467771960E-1           -1.8474714023E+0          4.6615573620E+4           4.9355521290E+1           1.5888238417E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           5.0000000000E+0           5.0000000000E+0           2.2300000000E+2           2.7355402882E-2           -2.5687283550E-3          -4.5296937870E+3          -6.0000002384E-1          4.5000775150E+1          
12/20/16                  22:09:12.3                3.5492305912E+2           8.0001141360E+1           3.5011155700E+1           2.6625000000E+1           4.5206945800E+1           4.0299000000E+4           0.0000000000E+0           1.2000000000E+2           -9.2800002079E-1          5.0898440000E+0           8.7588276874E+2           3.4050732818E-1           5.4321153200E+3           7.1986685926E+2           -3.2599229009E+0          -2.6657768285E+0          -2.6854371564E+0          -1.4602065468E+2          -1.5203508771E+2          1.8637927261E+1           -8.4016477560E-1          -1.5085559731E+2          1.0000000000E-5           -1.9250000000E-2          1.1860000000E+0           1.0102588324E-5           1.0065137537E+0           -1.3964648195E+0          4.6615573620E+4           4.9355521290E+1           2.1437669571E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           9.0000000000E+0           9.0000000000E+0           2.2300000000E+2           2.5890797751E-2           -1.9398931921E-3          -4.9335553914E+3          -6.0000002384E-1          4.5000933840E+1          
