"","timestamp","Rn","PPFD","Tair","Tsoil","RH","specific_humidity","Tdew","e","es","vpd","h2o_molar_density","h2o_mole_fraction","h2o_mixing_ratio","water_vapor_density","Ustar","wind_speed","max_wind_speed","h2o_flux","rand_err_h2o_flux","air_pressure","air_density","air_heat_capacity","air_molar_volume","SWC","ET","ET_sd","P","soil_moisture_5cm","soil_moisture_20cm","soil_moisture_45cm","soil_moisture_80cm"
"1",2016-05-01 00:00:00,-63.46897,0,10.93529,15.85427,73.95333333,0.00616910533414021,279.591847933928,963.714913506752,1303.1392502707,339.424336763945,407.918436029577,9.87892389927773,9.97749077131328,0.00735069034319863,0.100104034204978,1.30490273901531,2.66568729054241,0.0143472123762778,0.00432847892648953,97526.46,1.19153263642938,1010.71477919569,0.0242178902121537,0.4339586,0.00674759460171511,0.00896845996112448,0,0.32565,0.31545,0.38005,0.39535
"2",2016-05-01 00:30:00,-66.76403,0,10.65068,15.60533,74.95333333,0.00613395211018979,279.511873340088,958.41761613048,1278.68578160603,320.268165475545,406.083044542392,9.82284021843008,9.92028559878817,0.00731761658803288,0.150633445307582,1.75190215982144,3.34293849773747,0.0884984368045519,0.010349090083012,97544.15,1.19296930536461,1010.67843726542,0.024189239985381,0.435535,0.00762561297747201,0.00700652045954032,0,0.32565,0.315025,0.38005,0.3955625
"3",2016-05-01 01:00:00,-69.09662,0,10.32534,15.44263,75.52833333,0.00604739180360817,279.308034786492,945.031977104031,1251.22842705264,306.196449948605,400.871074075201,9.68473116684724,9.77944243781918,0.00722369687860489,0.22072472236735,2.24892781957135,5.08582648436774,0.181628516042346,0.0126626727012766,97553.41,1.19451444741763,1010.59589802118,0.0241592167486508,0.436496,0.00781631709951686,0.00700433823980653,0,0.32565,0.315025,0.3798375,0.39535
"4",2016-05-01 01:30:00,-70.224,0,9.82317,15.34957,76.26333333,0.00590395228533081,278.961968797823,922.684201904184,1209.86608061259,287.181878708403,392.085990813958,9.4558380861544,9.5461045047044,0.00706538967552488,0.22831709413554,2.24687521359834,4.7020270142772,0.129596690686746,0.01110660943712,97552.09,1.19672201502709,1010.45991511286,0.0241167455805406,0.4369352,0.000817739270779844,0.00705255169962982,0,0.32565,0.3146,0.379625,0.39535
"5",2016-05-01 02:00:00,-70.04969,0,9.28652,15.2498900000001,77.19166667,0.00576484353056018,278.61625449313,900.826350616509,1166.99948255763,266.173131941119,383.525045648448,9.23381781739871,9.31987585310707,0.00691112144099918,0.22383386666474,2.01627978623409,5.08821778608546,0.0855087234376618,0.011312768122194,97531.14,1.19883937948401,1010.32729928898,0.0240761794364344,0.4374699,0.000878817949475167,0.0068891888918865,0,0.32565,0.3139625,0.3794125,0.39535
"6",2016-05-01 02:30:00,-69.91276,0,8.76299,15.1209,77.91833333,0.00561552653671012,278.242831031854,877.731496167572,1126.47622023716,248.744724069584,374.386427017625,8.99546336655106,9.07711623309983,0.00674644353045018,0.241285881135848,2.21255260377174,4.82015845747271,0.148873577592595,0.0139955868042414,97548.74,1.20139108707741,1010.18610247819,0.0240272155115484,0.4381945,0.00347220588897924,0.00684756907629143,0,0.32565,0.31375,0.3792,0.39535
"7",2016-05-01 03:00:00,-64.95726,0,8.28464000000002,14.97788,78.74333333,0.00549269795181446,277.928983728255,858.727345274898,1090.5397434423,231.812398167403,366.902982758877,8.79935999197461,8.87747609999865,0.00661159186259701,0.192275582914896,1.95912877267245,4.2977088581071,0.0581253885693028,0.00607515002144891,97563.58,1.20370570539255,1010.06926839448,0.0239827976480568,0.4390477,0.00106795815567534,0.00452381064342769,0,0.32565,0.31375,0.378775,0.39535
"8",2016-05-01 03:30:00,-68.56335,0,7.67509900000005,14.84023,79.66833333,0.00533070983293598,277.502770386088,833.501539754503,1046.21435508384,212.712815329336,356.897894894372,8.54069139244249,8.61426315562799,0.00643130017618954,0.222807804590494,1.99133526012112,4.68099510998706,0.0275816276696603,0.00441991909823659,97565.64,1.20646224944632,1009.91575543699,0.0239303495891176,0.4398611,0,0.00511362675459423,0,0.32565,0.31375,0.3785625,0.39535
"9",2016-05-01 04:00:00,-67.88793,0,7.38539200000002,14.68111,80.58333333,0.00528398466175451,277.383336886212,826.551265383064,1025.70994674323,199.158681360168,354.287342349716,8.46606948210959,8.53835579553759,0.00638425801852882,0.229106442668497,2.04434878696793,4.41226723030167,0.075209331784383,0.00987262882936708,97604.87,1.20822796188984,1009.86963554952,0.0238960540502538,0.4408289,0,0.00537130987825937,0,0.32565,0.31375,0.37835,0.395775
"10",2016-05-01 04:30:00,-69.02605,0,6.94790600000005,14.52856,81.5,0.00518055621376163,277.117515428409,811.265690893247,995.418025635885,184.152334742639,348.278566435962,8.30087521256517,8.37035649733422,0.00627597987470776,0.242553172008236,2.35775024796792,5.40062802473256,NA,0.0082569395316133,97706.34,1.21144904441655,1009.77108558606,0.0238340110834568,0.4417818,0.00227627714509563,0.00680492358694279,0,0.32565,0.31375,0.37835,0.3962
"11",2016-05-01 05:00:00,-62.22823,0,6.71990800000003,14.36464,82.08333333,0.0051358193309203,276.99619221931,804.37265372052,979.946380206926,175.573726486406,345.600683704307,8.2294157613738,8.29770099270634,0.00622772442705653,0.330314426167238,3.00961276709807,7.00749544518387,0.0587798592811373,0.0163406490400667,97717.38,1.21260582309864,1009.7278333907,0.0238119197947387,0.4428383,0.00427006272552276,0.000530088153288971,0,0.32565,0.31375,0.37835,0.3962
"12",2016-05-01 05:30:00,-40.56484,0.9,6.92816400000004,14.21149,82.38333333,0.00522856866827181,277.251659990278,818.947908932108,994.069887475513,175.121978543405,351.601345264289,8.37756251473994,8.4483390028823,0.00633585635022013,0.415044265046932,3.51979335238589,7.59856426030099,0.419783614185745,0.0351728573808597,97728.7,1.21177644441539,1009.81317783759,0.0238268784450832,0.4437763,0.0172115340056269,0.00114100931474458,0,0.32565,0.31375,0.37835,0.3959875
"13",2016-05-01 06:00:00,-30.61272,50.35,7.04533100000003,14.12947,82.38333333,0.00527008164586976,277.366212631092,825.558951895154,1002.0946209936,176.535669098442,354.291470876361,8.44386501102188,8.51577103208155,0.00638433241458026,0.383377584579113,3.08128069948657,6.61449158065815,0.449421916348574,0.0260663755298624,97744.05,1.21142950784904,1009.85179615097,0.0238331026996937,0.4442026,0.0156557055507546,0.000845597440679093,0,0.32565,0.31375,0.37835,0.3955625
"14",2016-05-01 06:30:00,-31.45935,184.95,7.159291,14.0771,82.08333333,0.00528952034311085,277.425590981619,829.004309347196,1009.95448858582,180.950179238625,355.625419262924,8.4749104005176,8.54734841247534,0.00640837016491796,0.380626851603342,3.33583676040923,7.89423676013448,0.413924337258325,0.0217922514961192,97792.42,1.2115219810553,1009.87089538078,0.0238310029077305,0.4444532,0.0100582700123713,0.000706946419732238,0,0.32565,0.31375,0.37835,0.3955625
